,Unnamed: 0,Hotel Name,Tipe Properti,City,Address,Hotel Rating,Min,Max,Lattitute,Longitude
126,129,Urbanview Hotel Umbrella Dieng,Hotel,Garungan Wonosobo,Jl. Dieng. Kuripan. Kec. Wonosobo. Kabupaten Wonosobo. Jawa Tengah 56353. Indonesia,4.0,202657,368550,-7.284799,109.931645
127,130,RedDoorz Syariah near Terminal Mendolo Wonosobo 2,Hotel,Wonosobo Wonosobo,Jl. Lkr. Sel. Ngaglik. Pancurwening. Kec. Wonosobo. Kabupaten Wonosobo. Jawa Tengah 56316. Indonesia,4.6,122598,415800,-7.366997,109.920006
128,131,Hotel Tirta Arum,Hotel,Wonosobo Wonosobo,Jalan Raya Kertek - Wonosobo KM. 04 Binangun. Binangun. Wringinanom. Kec. Wonosobo. Kabupaten Wonosobo. Jawa Tengah 56371. Indonesia,3.5,145439,350000,-7.369542,109.930256
129,132,OYO 90517 Homestay Wonosobo Asri,Hotel,Wonosobo Wonosobo,Jl. Kyai Walik Jlegong. Wonosobo. Jawa Tengah 56311. Indonesia,4.3,119942,258168,-7.3507239,109.9093591
130,133,Aurora Guest House,Guest House,Wonosobo Wonosobo,Jalan Raya Parakan - Wonosobo 61a,3.7,200001,200001,-7.3610100746154785,109.9098892211914
131,134,RedDoorz near Terminal Mendolo Wonosobo,Hotel,Wonosobo Wonosobo,Perum Purnamandala No.F12. Perum Purnamandala. Bumireso. Kec. Wonosobo. Kabupaten Wonosobo. Jawa Tengah 56316. Indonesia,4.8,217800,232320,-7.370318,109.925143
132,135,Homestay Banteng Adventure Dieng RedPartner,Hotel,Kejajar Wonosobo,Jl. Dieng No.KM 24. Patakbanteng. Kejajar. Kabupaten Wonosobo. Jawa Tengah 56354. Indonesia,4.6,249480,249480,-7.210517,109.924773
133,136,RedDoorz near Desa Wisata Tambi Dieng,Hotel,Kejajar Wonosobo,Jl. Dieng Km 15 Rejosari. tambi. Rejosari. Tambi. Kejajar. Kabupaten Wonosobo. Jawa Tengah 56354. Indonesia,3.6,189420,235620,-7.264335,109.948909
134,137,Homestay Batu Kelir Syariah Dieng RedPartner,Hotel,Kejajar Wonosobo,Jl. Telaga Warna. Dieng. Kejajar. Kabupaten Wonosobo. Jawa Tengah 56354,4.1,124603,242550,-7.205176,109.911562
135,138,SPOT ON 2112 Homestay Lestari Dieng,Hotel,Kejajar Wonosobo,Jl. Dieng No.16. Kabupaten Wonosobo,3.0,148901,448044,-7.203344,109.911205
136,139,Homestay Srikandi Syariah Dieng RedPartner,Hotel,Kejajar Wonosobo,Jl. Dieng No.16. Dieng. Kejajar. Kabupaten Wonosobo. Jawa Tengah 56354. Indonesia,5.0,155250,377190,-7.204428,109.911867
137,140,Mentari Pagi Sikunir Syariah,Hotel,Kejajar Wonosobo,desa. Sembungan. Kejajar. Kabupaten Wonosobo. Jawa Tengah 56354. Indonesia,3.0,208799,368046,-7.233799,109.914829
138,141,SPOT ON 2514 Homestay Ortegha,Hotel,Mojo Tengah Wonosobo,Jl. Dieng Km 4.Munggang Indah. Munggang. Kalibeber. Mojotengah. Kabupaten Wonosobo,1.0,166667,235043,-7.327897,109.907888
139,142,RedDoorz Syariah near Telaga Warna Dieng,Hotel,Kejajar Wonosobo,Jl. Dieng. Dieng. Kejajar. Kabupaten Wonosobo. Jawa Tengah 56354. Indonesia,3.9,258060,328159,-7.204656,109.91194
140,143,Homestay Dieng Persada Syariah,Guest House,Kejajar Wonosobo,Jl. Dieng No.KM 26. Dieng. Kejajar. Kabupaten Wonosobo. Jawa Tengah 56354. Indonesia,Belum ada rating,130499,273050,-7.204632,109.912066
141,144,Dieng Plateau Guest House,Vacation Home,Kejajar Wonosobo,Jl. Dieng KM.26 No.16,3.3,162413,264231,-7.204229831695557,109.911376953125
142,145,Harumi Dieng,Vacation Home,Garungan Wonosobo,Jl. Raya Dieng km 12. no. 88. Kuripan. Garung. Wonosobo 56353.  Central Java,4.0,200000,220000,-7.28193998336792,109.93536376953124
143,146,Homestay Lovebird,Holiday Park,Wonosobo Wonosobo,Jalan Argopeni Kejiwan Lowoijo Rt 01 Rw 04 Wonosobo,4.0,200000,250000,-7.348259925842285,109.9035873413086
145,148,Dieng Ghuzy house syariah,Vacation Home,Kejajar Wonosobo,Jl. Dieng pass 0 km Dieng plateau kab Wonosobo 085291250250,Belum ada rating,315000,315000,-7.204249858856201,109.91153717041016
146,149,Central House Karimunjawa,Hotel,Karimun Jawa Jepara,4CCP+36M. Jl. Pattimura. Karimunjawa. Kabupaten Jepara. Jawa Tengah 59455. Indonesia,3.1,84910,240030,-5.879796,110.435561
147,150,thebigkhostel,Hostel,Karimun Jawa Jepara,jl.bukitsaba rt 4 rw 1. kapuran karimunjawa,4.8,154123,616492,-5.8825972859181945,110.4443573431676
148,151,Asta Homestay,Guest House,Karimun Jawa Jepara,Jl. Diponegoro RT 02 RW 02 Karimunjawa,4.7,285000,285000,-5.878890037536621,110.43374633789062
149,152,Sana Sini Hostel Karimunjawa,Hostel Privat,Karimun Jawa Jepara,Jl. jendral sudirman RT 02 RT 02 KEC. karimunjawa,Belum ada rating,175000,285000,-5.877663,110.43393
150,153,The Bodhi Tree Karimunjawa,Hostel,Karimun Jawa Jepara,Karimunjawa. Jepara Regency. Central Java. Indonesia,4.6,99999,349999,-5.8796318,110.4341495
151,154,KALINDA HOMEY,Hostel,Karimun Jawa Jepara,Jl. Dr. Sutomo,4.5,140650,275000,-5.879588,110.433937
152,155,BIG K HOSTEL,Hostel,Karimun Jawa Jepara,Jalan Kapuran BIG K HOSTEL RT 4 RW 1,5.0,142800,680000,-5.882719993591309,110.44435119628906
153,156,L'isola che... Hostel,Guest House,Karimun Jawa Jepara,Jl. Perintis RT 04 RW 01. Kapuran. Karimunjawa. Kabupaten Jepara. Jawa Tengah,5.0,113831,401759,-5.881858,110.440235
154,157,New Lishafah Homestay Karimunjawa RedPartner,Guest House,Karimun Jawa Jepara,Karimunjawa. Jepara Regency. Central Java. Indonesia,Belum ada rating,166208,476250,-5.879272,110.43938
155,158,SamaSama Guesthouse,Guest House,Karimun Jawa Jepara,Jalan Slamet Riyadi,Belum ada rating,174999,255000,-5.880650043487549,110.4374771118164
156,159,Samsara Karimunjawa,Guest House,Karimun Jawa Jepara,Jalan Perintis RT.02 RW.01 Kec. Karimunjawa,Belum ada rating,190000,280000,-5.8813300132751465,110.43740844726562
157,160,Lishafah Homestay Karimunjawa RedPartner,Hotel,Karimun Jawa Jepara,Karimunjawa. Jepara Regency. Central Java. 59455. Indonesia,Belum ada rating,224028,285750,-5.879444,110.436638
158,161,Puri Karimunjawa RedPartner,Hotel,Karimun Jawa Jepara,Jl. Slamet Riyadi. Karimunjawa. Karimun Jawa,Belum ada rating,189544,600075,-5.880402,110.437325
159,162,SPOT ON 2761 Pondok Kartini,Hotel,Jepara Jepara,Senenan No.7. Kec. Tahunan. Kabupaten Jepara. Jawa Tengah,3.8,205597,205597,-6.611677,110.67843
160,163,Arriani Homestay,Vacation Home,Karimun Jawa Jepara,Jl. Diponegoro. Karimunjawa Rt/2. Rw 2 (near mosque),4.4,140000,250000,-5.8785600662231445,110.4337921142578
161,164,Blue Coral Karimun Homestay,Vacation Home,Karimun Jawa Jepara,Jalan Slamet Riyadi RT02 RW01. Karimunjawa. Kabupaten Jepara. Jawa Tengah,4.4,600000,600000,-5.881776,110.43937
162,165,SPOT ON 90760 Homestay Al Madina Syariah,Hotel,Jepara Jepara,KM 1.5. Jalan Gudang Sawo KM 1.5. Jepara,3.6,88199,142223,-6.576926,110.668831
163,166,Bunga Jabe,Cottage,Karimun Jawa Jepara,Jl. Soegijapranata. Kemujan. Karimunjawa. Kabupaten Jepara. Jawa Tengah 59455,Belum ada rating,192000,432000,-5.79756,110.476349
164,167,Home Stay Mulyo Kartini,Homestay,Jepara Jepara,Pantai Kartini. Rw. IV. Rw. IV. Bulu. Kec. Jepara. Kabupaten Jepara. Jawa Tengah 59418,Belum ada rating,175000,270000,-6.588747,110.646574
165,168,Wisma Andany,Townhouse,Jepara Jepara,Pengkol III. Pengkol. Kec. Jepara. Kabupaten Jepara. Jawa Tengah 59415. Indonesia,4.5,299999,749999,-6.585646,110.673059
166,169,Homestay 89 New,Vacation Home,Jepara Jepara,89 Jalan Letjen Suprapto,4.4,202500,300000,-6.593939781188965,110.6575164794922
167,170,Basa-basi Lodge Karimunjawa,Bumi Perkemahan,Karimun Jawa Jepara,Jalan I. J. Kasimo,Belum ada rating,200000,200000,-5.8692498207092285,110.43319702148438
168,171,Ilyas Homestay,Vacation Home,Karimun Jawa Jepara,Jalan Dr. Sutomo,Belum ada rating,185000,310000,-5.879670143127441,110.43434143066406
169,172,OYO 1885 Wisma Wongso Syariah,Hotel,Borobudur Magelang,Jl. Pramudyawardhani No.36. Dusun XVI. Borobudur. Kec. Borobudur. Magelang. Jawa Tengah,4.3,100394,160815,-7.605721,110.210346
170,173,RedDoorz Syariah @ Sunan Bonang Magelang,Hotel,Magelang Selatan Magelang,Jl. Sunan Bonang No.16. Jurangombo Sel.. Kec. Magelang Sel.. Kota Magelang. Jawa Tengah 56123. Indonesia,3.5,168072,222640,-7.495646,110.208013
171,174,CitiHub Hotel @Jagoan Magelang,Hotel,Magelang Selatan Magelang,Jl. Jend. Gatot Soebroto No.260. Jurangombo Utara. Kec. Magelang Sel.. Kota Magelang. Jawa Tengah 56123,3.7,295000,425000,-7.4921159,110.2133283
172,175,Hotel Catur,Hotel,Mertoyudan Magelang,Jl. Mayjen Bambang Soegeng No.308. Mangunan. Mertoyudan. Kec. Mertoyudan. Magelang. Jawa Tengah 56172. Indonesia,4.0,300000,550000,-7.514883,110.225447
173,176,OYO 2519 Mayang Garini,Hotel,Borobudur Magelang,Jl. Badrawati No.19. Pulon. Magelang,3.0,144693,241851,-7.615547,110.207142
174,177,OYO 2068 Abhaya Mudra Homestay,Hotel,Borobudur Magelang,Jl. Medang Kamulan No.9. Dusun XIII. Borobudur. Kec. Borobudur. Magelang. Jawa Tengah 56553. Indonesia. Magelang,3.0,125098,149292,-7.604242,110.209
175,178,Niagara Homestay,Homestay,Borobudur Magelang,Sidengen Kidul. Ngadiharjo. Borobudur,3.0,250000,250000,-7.620066,110.171013
176,179,OYO 2727 Nareswari Guest House,Hotel,Mertoyudan Magelang,01. Kavling Bumi Gemilang Blok A2 No. 3. Kedungengas. Bulurejo. Mertoyudan. Magelang. Magelang,3.4,180583,423044,-7.50345,110.195388
177,180,OYO 598 Udan Mas Guesthouse& Gallery,Guest House,Borobudur Magelang,Kp. Brojolan RT. 02 / 01. Jalan Jendral Sudirman. Borobudur. Dusun 1. Wanurejo. Borobudur. Magelang. Jawa Tengah 56553. Indonesia. Magelang,4.0,135593,209060,-7.6293983,110.1998238
178,181,OYO 91354 Hotel Mutiara,Hotel,Magelang Tengah Magelang,7. Jalan Pemuda No 7 Kel Panjang. kec Magelang tengahKota Magelang. Jawa Tengah. 56122. Indonesia. Magelang,3.1,139034,139034,-7.478326,110.219573
179,182,OYO 2393 Omahe Nawung Syariah,Hotel,Borobudur Magelang,Jl. Candi Pawon Brojonalan No.1. Dusun 1. Wanurejo. Magelang,3.9,109648,176897,-7.606428,110.219442
180,183,Rumah Bogelan Syariah Borobudur Magelang,Hotel,Borobudur Magelang,Bogelan. Bumen. Kembanglimus. Kec. Borobudur. Kabupaten Magelang. Jawa Tengah 56553,5.0,156109,342225,-7.598241,110.176171
181,184,Genthong Homestay,Guest House,Borobudur Magelang,Gang. Ngaran Lor. Dusun XVIII. Borobudur. Magelang. Jawa Tengah 56553. Indonesia,4.6,290000,360000,-7.609022,110.211194
182,185,Hotel Wisata Magelang,Hotel,Magelang Selatan Magelang,Jalan Jendral Sudirman No.149/367 . Kota Magelang. Jawa Tengah 56125,3.7,227000,445867,-7.49255,110.22294
183,186,Omah Mardi Syariah by Ndalem Beong,Guest House,Borobudur Magelang,BUMEN. no 244. RT 9 / RW 4. KEMBANGLIMUS. BOROBUDUR. MAGELANG JAWA TENGAH,4.7,169237,232464,-7.594784,110.176888
184,187,Penginapan Udin Syariah Bukit Rhema,Guest House,Borobudur Magelang,Gombong RT 3 / RW 4. Kembanglimus. Kec. Borobudur. Magelang. Jawa Tengah 56553,4.5,141058,172229,-7.605716,110.180541
185,188,Roemah Kayu Saragan Syariah Magelang RedPartner,Hotel,Mertoyudan Magelang,Jl. Kyai Ronggo 4. Sarangan. Banyurojo. Kec. Mertoyudan. Magelang. Jawa Tengah 56172. Indonesia,3.4,141031,210000,-7.509239,110.218685
186,189,RedDoorz Syariah near Alun Alun Magelang,Guest House,Magelang Tengah Magelang,Jl. Tentara Pelajar No.49. Kemirirejo. Kec. Magelang Tengah. Kota Magelang. Jawa Tengah 56122. Indonesia,4.3,200147,331650,-7.484328,110.216063
187,190,OYO 3693 Kopi Klotok Homestay Syariah,Hotel,Secang Magelang,Jalan Raya Magelan-Secang Km 11. Krincing. Secang. Magelang,3.4,87084,123975,-7.385816,110.252928
188,191,Lotus 2 Homestay,Homestay,Borobudur Magelang,Jalan Balaputra Dewa No 54 cawang Sari. Borobudur. Magelang. Jawa Tengah,4.2,349293,603545,-7.6064607,110.2128949
189,192,Pakde air cafe and homestay,Hotel,Grabag Magelang,J8GH+GXQ. Keponan. Grabag. Kec. Grabag. Kabupaten Magelang. Jawa Tengah 56196. Indonesia,4.3,155250,396900,-7.373624,110.32955
190,193,Borobudur Cluster Homestay Candirejo Syariah,Guest House,Borobudur Magelang,Jl. Raya Candirejo. Wonosari. Candirejo. Kec. Borobudur. Kabupaten Magelang. Jawa Tengah,4.3,226107,435120,-7.622848,110.228063
191,194,RedDoorz Syariah near Taruna Nusantara Magelang,Hotel,Mertoyudan Magelang,Jl. Kyai Senen. Seneng Satu. Banyurojo. Kec. Mertoyudan. Kabupaten Magelang. Jawa Tengah 56172. Indonesia,5.0,261800,261800,-7.504792,110.209046
192,195,Penginapan Roro Mendut,Homestay,Mungkid Magelang,Jl. Raya Borobudur Km.5. Mendut ll. Mungkid. Magelang,3.5,106472,286847,-7.570954,110.25586
193,196,Homestay Mudiyono,Homestay,Borobudur Magelang,Jl. Parakan Argo Mukti Dusun Parakan RT 002 RW 002 Kel. Ngargogondo Kec. Magelang. Jawa Tengah,Belum ada rating,168750,200000,-7.622427,110.219788
194,197,Roemah Beong Syariah at Desa Wisata Kembanglimus,Hotel,Borobudur Magelang,'RT.01/RW.06. Bumen' 'Kembanglimus. Central Java',Belum ada rating,169176,408485,-7.5942702293396,110.18331146240234
195,198,Penginapan Widodo Syariah Borobudur,Guest House,Borobudur Magelang,Sendaran RT 3 / RW 4. Kembanglimus. Borobudur. Magelang. Jawa Tengah,4.6,209989,338692,-7.598836,110.181209
196,199,Wimbo Hotel Borobudur,Guest House,Borobudur Magelang,Medang Kamulan No.1 A Kujon. Sriyasan. Wringinputih. Kec. Borobudur. Kabupaten Magelang. Jawa Tengah,Belum ada rating,282240,627200,-7.600318,110.196659
197,200,Mendut Inn Hotel,Hotel,Mungkid Magelang,Jl. Mayor Kusen No.KM.5. Mendut. Kec. Mungkid. Kabupaten Magelang. Jawa Tengah. Indonesia,Belum ada rating,240000,335000,-7.603101,110.229949
198,201,Homestay Punokawan Borobudur,Homestay,Borobudur Magelang,Jl. Badrawati Dusun Ngaran II. RT.01/RW.06. Dusun XIX,Belum ada rating,243900,470400,-7.61321,110.206082
199,202,Griya Harja Homestay,Vacation Home,Borobudur Magelang,Desa Majaksingi,3.7,150000,230000,-7.627500057220459,110.20049285888672
200,203,Mudhia Homestay,House,Borobudur Magelang,Mudhia Homestay,4.3,237618,247500,-7.589422,110.1611251
201,204,Penginapan & Guest House Mbok Dhe Borobudur,Vacation Home,Borobudur Magelang,Jalan Komando,5.0,199000,398001,-7.602109909057617,110.20848846435548
202,205,Rumah Dharma,Guest House,Borobudur Magelang,Jowahan Wanurejo,4.6,795000,795000,-7.612070083618164,110.21311950683594
203,206,Homestay Mulia Syariah Borobudur Magelang RedPartner,Vacation Home,Mungkid Magelang,Jl. Mayor Kusen KM.1.5. Pabelan Satu,Belum ada rating,201185,201185,-7.57925,110.24907
204,207,S101 Hotels,Hotel,Semarang Barat Semarang,Simongan 101 Semarang Bongsari,4.5,250000,300000,-6.993411,110.398605
205,208,RedDoorz Plus near Patung Kuda Undip,Hotel,Banyumanik Semarang,Gg. Melati No.4. Sumurboto. Kec. Banyumanik. Kota Semarang. Jawa Tengah 50269. Indonesia,4.5,320760,320760,-7.049152,110.423827
206,209,POP! Hotel Pemuda Semarang,Hotel,Semarang Tengah Semarang,Jalan Simpang No No.9. Sekayu. Semarang Tengah. Kota Semarang. Jawa Tengah 50132. Indonesia,4.0,275000,339000,-6.9840582,110.411966
207,210,Hotel Marina Airport Semarang,Hotel,Semarang Barat Semarang,Jalan Madukoro Raya A-4. Tawangsari. Semarang Barat. Semarang. Jawa Tengah. Indonesia,4.2,179999,274362,-6.962704,110.392325
208,211,The Backpacker Simpang Lima Semarang,Hostel,Semarang Tengah Semarang,jl. Anggrek X no 2A Semarang,4.4,49999,119999,-6.988429,110.424686
209,212,Smart Budget Hotel Semarang,Hotel,Semarang Utara Semarang,Jl. Tj. Mas Raya No.19. Panggung Lor. Kec. Semarang Utara. Kota Semarang. Jawa Tengah 50177,4.0,164999,234999,-6.954205,110.408647
210,213,OYO 90758 D Kost In Kandri Semarang,Hotel,Gunungpati Semarang,1. Gang Begoroh. RW 01. Kandri. Gunung Pati. Semarang. Jawa Tengah. 50229. Indonesia. Semarang,4.0,69500,116684,-7.088128,110.362462
211,214,SPOT ON 2281 Omajo,Hotel,Semarang Timur Semarang,Jl. Labuhan I no 14. Semarang,4.4,105118,201062,-6.988558,110.436573
212,215,Griya Ayem Residence,Hostal,Banyumanik Semarang,Dekat UNDIP. Jl. Mulawarman Raya No.9. Tembalang. Kec. Banyumanik. Kota Semarang. Jawa Tengah 50275,4.2,240000,270000,-7.067911,110.433163
213,216,Urbanview Hotel Mountain Palace Kopeng,Hotel,Getasan Semarang,Jalan Kopeng. Kec. Getasan. Kabupaten Semarang. Jawa Tengah 50774. Indonesia,4.4,178031,296010,-7.396523,110.417042
214,217,Sumi Hotel Simpang Lima Semarang,Hotel,Semarang Tengah Semarang,Jl. Gajahmada No.129. Pekunden. Kec. Semarang Tengah. Kota Semarang. Jawa Tengah 50241. Indonesia,3.8,214449,300000,-6.987582,110.422284
215,218,OYO 389 Sky Guesthouse,Guest House,Semarang Timur Semarang,Jl. Sidorejo No.125. Sarirejo. Semarang Tim.. Kota Semarang. Jawa Tengah 50124. Indonesia. Semarang,3.6,166417,299375,-6.9770633,110.434704
216,219,Cozzy Stay Semarang,Hotel,Tembalang Semarang,Jl. Kedungmundu No. 82. Tandang. Kec. Tembalang,4.2,227489,284000,-7.011686,110.44556
217,220,F&B Inn Sam Poo Kong Bandara Semarang,Hotel,Semarang Barat Semarang,Jl. Puspowarno Raya No.47. Salamanmloyo. Kec. Semarang Bar.. Kota Semarang. Jawa Tengah 50149. Indonesia,4.2,240790,417900,-6.988646,110.395724
218,221,RedDoorz Syariah Near Exit Toll Banyumanik,Guest House,Banyumanik Semarang,Jl. Sawunggaling Sel. No.1. Padangsari. Kec. Banyumanik. Kota Semarang. Jawa Tengah 50267. Indonesia,4.3,133781,260480,-7.073275,110.432265
219,222,RedDoorz Plus near Kawasan Sam Poo Kong Semarang,Hotel,Semarang Barat Semarang,Jl. Simongan No.191. Ngemplak Simongan. barat. Kota Semarang. Jawa Tengah 50148. Indonesia,4.2,197372,283800,-7.002731,110.393588
220,223,Studio Inn And Suite Semarang,Hotel,Gajahmungkur Semarang,Jl. Rinjani No.10D. Bendungan. Kec. Gajahmungkur. Kota Semarang. Jawa Tengah,4.0,235000,275000,-7.0011111,110.4086111
221,224,DS CoLive Layur Kota Lama,Hotel,Semarang Utara Semarang,Jl. Layur No. 115. Dadapsari. Kec. Semarang Utara. Kota Semarang. Jawa Tengah. Indonesia,3.9,200000,200000,-6.964957,110.421663
